"No.","Time","Source","Destination","Protocol","Length","Info"
"2106","37.896057","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=958978 Ack=457283 Win=16381 Len=1460 [TCP PDU reassembled in 2108]"
"2107","37.896057","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=960438 Ack=457283 Win=16381 Len=1460 [TCP PDU reassembled in 2108]"
"2108","37.896057","150.171.22.12","100.86.247.80","TLSv1.2","521","Application Data"
"2109","37.896057","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=962365 Ack=457283 Win=16381 Len=1460 [TCP PDU reassembled in 2111]"
"2110","37.896057","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=963825 Ack=457283 Win=16381 Len=1460 [TCP PDU reassembled in 2111]"
"2111","37.896057","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"2112","37.896057","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=966492 Ack=457283 Win=16381 Len=1460 [TCP PDU reassembled in 2114]"
"2113","37.896057","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=967952 Ack=457283 Win=16381 Len=1460 [TCP PDU reassembled in 2114]"
"2114","37.896057","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"2115","37.896057","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=970619 Ack=457283 Win=16381 Len=1460 [TCP PDU reassembled in 2117]"
"2116","37.896057","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=972079 Ack=457283 Win=16381 Len=1460 [TCP PDU reassembled in 2117]"
"2117","37.896057","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"2118","37.896057","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=974746 Ack=457283 Win=16381 Len=1460 [TCP PDU reassembled in 2120]"
"2119","37.896057","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=976206 Ack=457283 Win=16381 Len=1460 [TCP PDU reassembled in 2120]"
"2120","37.896057","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"2121","37.896057","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=978873 Ack=457283 Win=16381 Len=1460 [TCP PDU reassembled in 2123]"
"2122","37.896057","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=980333 Ack=457283 Win=16381 Len=1460 [TCP PDU reassembled in 2123]"
"2123","37.896057","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"2124","37.896057","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=983000 Ack=457283 Win=16381 Len=1460 [TCP PDU reassembled in 2125]"
"2125","37.896057","150.171.22.12","100.86.247.80","TLSv1.2","890","Application Data"
"2126","37.896896","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"2127","37.897207","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=457283 Ack=961898 Win=511 Len=0"
"2128","37.897327","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=457283 Ack=963825 Win=511 Len=0"
"2129","37.897436","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=457283 Ack=966492 Win=511 Len=0"
"2130","37.897496","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=457283 Ack=969412 Win=511 Len=0"
"2131","37.897568","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=457283 Ack=972079 Win=511 Len=0"
"2132","37.897626","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=457283 Ack=974746 Win=511 Len=0"
"2133","37.897680","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=457283 Ack=977666 Win=511 Len=0"
"2134","37.897768","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=457283 Ack=980333 Win=511 Len=0"
"2135","37.897847","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=457283 Ack=983000 Win=511 Len=0"
"2136","37.897894","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=457283 Ack=985296 Win=511 Len=0"
"2137","37.931934","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=985327 Ack=457283 Win=16381 Len=1460 [TCP PDU reassembled in 2139]"
"2138","37.931934","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=986787 Ack=457283 Win=16381 Len=1460 [TCP PDU reassembled in 2139]"
"2139","37.931934","150.171.22.12","100.86.247.80","TLSv1.2","1412","Application Data"
"2140","37.931934","150.171.22.12","100.86.247.80","TLSv1.2","155","Application Data"
"2141","37.931934","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"2142","37.932460","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=457283 Ack=986787 Win=511 Len=0"
"2143","37.933032","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=457283 Ack=989605 Win=511 Len=0"
"2144","37.933106","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=457283 Ack=989737 Win=511 Len=0"
"2145","38.178586","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=457283 Ack=989737 Win=511 Len=1440 [TCP PDU reassembled in 2146]"
"2146","38.178586","100.86.247.80","150.171.22.12","TLSv1.2","588","Application Data"
"2147","38.178696","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=459257 Ack=989737 Win=511 Len=1440 [TCP PDU reassembled in 2148]"
"2148","38.178696","100.86.247.80","150.171.22.12","TLSv1.2","243","Application Data"
"2149","38.180716","100.86.247.80","150.171.22.12","TLSv1.2","365","Application Data"
"2150","38.180817","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=461197 Ack=989737 Win=511 Len=1440 [TCP PDU reassembled in 2151]"
"2151","38.180817","100.86.247.80","150.171.22.12","TLSv1.2","241","Application Data"
"2152","38.190239","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=462824 Ack=989737 Win=511 Len=1440 [TCP PDU reassembled in 2153]"
"2153","38.190239","100.86.247.80","150.171.22.12","TLSv1.2","638","Application Data"
"2154","38.190436","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=464848 Ack=989737 Win=511 Len=1440 [TCP PDU reassembled in 2155]"
"2155","38.190436","100.86.247.80","150.171.22.12","TLSv1.2","156","Application Data"
"2156","38.205058","100.86.247.80","150.171.22.12","TLSv1.2","398","Application Data"
"2157","38.205116","100.86.247.80","150.171.22.12","TLSv1.2","757","Application Data"
"2158","38.208317","100.86.247.80","150.171.22.12","TLSv1.2","252","Application Data"
"2159","38.208480","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=467635 Ack=989737 Win=511 Len=1440 [TCP PDU reassembled in 2161]"
"2160","38.208480","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=469075 Ack=989737 Win=511 Len=1440 [TCP PDU reassembled in 2161]"
"2161","38.208480","100.86.247.80","150.171.22.12","TLSv1.2","1115","Application Data"
"2162","38.209511","100.86.247.80","150.171.22.12","TCP","1494","[TCP Retransmission] 63394  >  443 [PSH, ACK] Seq=470136 Ack=989737 Win=511 Len=1440 [TCP PDU reassembled in 2161]"
"2163","38.212736","100.86.247.80","150.171.22.12","TLSv1.2","145","Application Data"
"2164","38.212787","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=471667 Ack=989737 Win=511 Len=1440 [TCP PDU reassembled in 2166]"
"2165","38.212787","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=473107 Ack=989737 Win=511 Len=1440 [TCP PDU reassembled in 2166]"
"2166","38.212787","100.86.247.80","150.171.22.12","TLSv1.2","96","Application Data"
"2167","38.215216","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=474589 Ack=989737 Win=511 Len=1440 [TCP PDU reassembled in 2168]"
"2168","38.215216","100.86.247.80","150.171.22.12","TLSv1.2","393","Application Data"
"2169","38.215364","100.86.247.80","150.171.22.12","TCP","1494","63394  >  443 [ACK] Seq=476368 Ack=989737 Win=511 Len=1440 [TCP PDU reassembled in 2170]"
"2170","38.215364","100.86.247.80","150.171.22.12","TLSv1.2","1452","Application Data"
"2171","38.224202","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=989737 Ack=464264 Win=16379 Len=0"
"2172","38.224202","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=989737 Ack=467635 Win=16380 Len=0"
"2173","38.225749","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=989737 Ack=470515 Win=16379 Len=0"
"2174","38.226156","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=989737 Ack=474589 Win=16385 Len=0"
"2175","38.226156","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=989737 Ack=476368 Win=16385 Len=0"
"2176","38.226589","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=989737 Ack=477808 Win=16379 Len=0"
"2177","38.228061","150.171.22.12","100.86.247.80","TCP","56","443  >  63394 [ACK] Seq=989737 Ack=479206 Win=16385 Len=0"
"2178","38.291730","150.171.22.12","100.86.247.80","TLSv1.2","276","Application Data"
"2179","38.302088","150.171.22.12","100.86.247.80","TLSv1.2","291","Application Data"
"2180","38.302234","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=479206 Ack=990196 Win=509 Len=0"
"2181","38.306511","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"2182","38.307804","150.171.22.12","100.86.247.80","TLSv1.2","268","Application Data"
"2183","38.307804","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"2184","38.308024","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=479206 Ack=990441 Win=508 Len=0"
"2185","38.317689","150.171.22.12","100.86.247.80","TLSv1.2","631","Application Data, Application Data, Application Data"
"2186","38.317689","150.171.22.12","100.86.247.80","TLSv1.2","85","Application Data"
"2187","38.317934","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=479206 Ack=991049 Win=511 Len=0"
"2188","38.348978","150.171.22.12","100.86.247.80","TLSv1.2","229","Application Data"
"2189","38.349277","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=479206 Ack=991255 Win=511 Len=0"
"2190","38.679792","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=991255 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2192]"
"2191","38.679792","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=992715 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2192]"
"2192","38.679792","150.171.22.12","100.86.247.80","TLSv1.2","1473","Application Data"
"2193","38.680290","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=479206 Ack=994175 Win=511 Len=0"
"2194","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=995594 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2196]"
"2195","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=997054 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2196]"
"2196","38.683455","150.171.22.12","100.86.247.80","TLSv1.2","276","Application Data"
"2197","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=998736 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2286]"
"2198","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1000196 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2286]"
"2199","38.683455","150.171.22.12","100.86.247.80","TCP","1514","[TCP Previous segment not captured] 443  >  63394 [ACK] Seq=1002863 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2201]"
"2200","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1004323 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2201]"
"2201","38.683455","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"2202","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1006990 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2204]"
"2203","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1008450 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2204]"
"2204","38.683455","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"2205","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1011117 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2207]"
"2206","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1012577 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2207]"
"2207","38.683455","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"2208","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1015244 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2210]"
"2209","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1016704 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2210]"
"2210","38.683455","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"2211","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1019371 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2213]"
"2212","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1020831 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2213]"
"2213","38.683455","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"2214","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1023498 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2216]"
"2215","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1024958 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2216]"
"2216","38.683455","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"2217","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1027625 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2219]"
"2218","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1029085 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2219]"
"2219","38.683455","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"2220","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1031752 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2222]"
"2221","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1033212 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2222]"
"2222","38.683455","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"2223","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1035879 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2225]"
"2224","38.683455","150.171.22.12","100.86.247.80","TCP","1514","443  >  63394 [ACK] Seq=1037339 Ack=479206 Win=16385 Len=1460 [TCP PDU reassembled in 2225]"
"2225","38.683455","150.171.22.12","100.86.247.80","TLSv1.2","1261","Application Data"
"2226","38.685314","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=479206 Ack=997054 Win=511 Len=0"
"2227","38.685523","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=479206 Ack=998736 Win=511 Len=0"
"2228","38.685702","100.86.247.80","150.171.22.12","TCP","54","63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0"
"2229","38.685839","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#1] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1004323"
"2230","38.685970","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#2] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1005783"
"2231","38.686044","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#3] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1006990"
"2232","38.686183","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#4] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1008450"
"2233","38.686245","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#5] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1009910"
"2234","38.686307","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#6] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1011117"
"2235","38.686390","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#7] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1012577"
"2236","38.686446","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#8] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1014037"
"2237","38.686501","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#9] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1015244"
"2238","38.686556","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#10] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1016704"
"2239","38.686613","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#11] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1018164"
"2240","38.686667","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#12] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1019371"
"2241","38.686721","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#13] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1020831"
"2242","38.686780","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#14] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1022291"
"2243","38.686833","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#15] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1023498"
"2244","38.686886","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#16] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1024958"
"2245","38.686965","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#17] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1026418"
"2246","38.687020","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#18] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1027625"
"2247","38.687159","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#19] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1029085"
"2248","38.687215","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#20] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1030545"
"2249","38.687268","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#21] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1031752"
"2250","38.687321","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#22] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1033212"
"2251","38.687378","100.86.247.80","150.171.22.12","TCP","66","[TCP Dup ACK 2228#23] 63394  >  443 [ACK] Seq=479206 Ack=1001656 Win=511 Len=0 SLE=1002863 SRE=1034672"
